gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
66958,531.2232203,1.140383847,0.194491247,5.863419904,4.53E-09,2.79E-08
66973,162.2851379,1.514686228,0.258339587,5.863159595,4.54E-09,2.79E-08
94192,593.3151203,1.731857761,0.295385367,5.863045213,4.54E-09,2.79E-08
60611,1412.939262,-1.625781677,0.277310609,-5.862673919,4.55E-09,2.80E-08
71724,46.12318202,5.032740062,0.858542465,5.861958225,4.57E-09,2.81E-08
70186,482.8757457,-0.590538851,0.100780002,-5.859682889,4.64E-09,2.85E-08
69121,3196.997424,6.758073223,1.153667589,5.857903341,4.69E-09,2.88E-08
212168,1666.234788,1.840548751,0.314308553,5.85586594,4.75E-09,2.91E-08
240063,26.62962798,-2.840980991,0.485181993,-5.855495528,4.76E-09,2.92E-08
56447,1140.355498,2.049575144,0.350048795,5.855112697,4.77E-09,2.92E-08
19124,452.7392746,-2.516540026,0.429820868,-5.85485772,4.77E-09,2.93E-08
218232,165.4330932,-2.328373185,0.397721417,-5.854281628,4.79E-09,2.94E-08
235442,1019.633051,-2.034991065,0.347645005,-5.853646784,4.81E-09,2.95E-08
14233,97.28764512,5.079456006,0.867758805,5.853534391,4.81E-09,2.95E-08
22214,2901.186709,-1.129016795,0.19291511,-5.852402095,4.85E-09,2.97E-08
66826,839.7759576,0.680216925,0.116250758,5.851290238,4.88E-09,2.98E-08
667253,101.7481752,0.81431316,0.139171843,5.851134422,4.88E-09,2.99E-08
72898,5.956596475,-5.367347443,0.917650798,-5.849008636,4.95E-09,3.02E-08
53901,29.62341757,-3.860560602,0.660066837,-5.848741954,4.95E-09,3.03E-08
56322,386.273536,1.102674705,0.188567544,5.847637828,4.99E-09,3.05E-08
57740,11.31262014,-2.883152656,0.493190721,-5.845918288,5.04E-09,3.08E-08
67872,594.4771149,0.600483459,0.102725189,5.84553276,5.05E-09,3.08E-08
434794,19.19170837,-5.106676082,0.873613279,-5.845465272,5.05E-09,3.08E-08
21766,526.3466616,1.481166276,0.25340609,5.845030306,5.06E-09,3.09E-08
24030,307.2429202,1.462606224,0.250229743,5.845053445,5.06E-09,3.09E-08
67101,164.5843341,1.035130028,0.177188201,5.841980567,5.16E-09,3.15E-08
252903,113.9021722,1.34374077,0.230034246,5.841481392,5.17E-09,3.15E-08
14573,16.78191973,-3.76238013,0.644096348,-5.841331259,5.18E-09,3.16E-08
72775,351.4374668,-0.634070891,0.108618841,-5.837577393,5.30E-09,3.23E-08
320951,752.2878108,1.458277929,0.249893978,5.835586518,5.36E-09,3.27E-08
93707,24.8323263,-2.310489053,0.39622467,-5.831259956,5.50E-09,3.35E-08
140570,4432.552252,0.762512039,0.130846331,5.827538578,5.63E-09,3.42E-08
319670,326.9265131,2.070861069,0.355424359,5.826446659,5.66E-09,3.45E-08
347722,1286.555852,1.369730443,0.235109185,5.825933365,5.68E-09,3.46E-08
52392,478.7587494,0.797161029,0.136861453,5.824583996,5.73E-09,3.48E-08
19222,10.36215973,-4.24044489,0.728235694,-5.822901742,5.78E-09,3.52E-08
72713,18.77080714,-4.905617158,0.842525971,-5.822511505,5.80E-09,3.52E-08
100861722,1598.735507,-1.942532006,0.333666672,-5.821774153,5.82E-09,3.54E-08
224090,357.6111127,2.603905109,0.447302123,5.821356475,5.84E-09,3.55E-08
76062,18.99183246,2.076186528,0.356660651,5.821181902,5.84E-09,3.55E-08
22791,545.7926494,0.824269052,0.141612542,5.820593554,5.86E-09,3.56E-08
56196,566.9688621,-0.904811563,0.155472415,-5.819756289,5.89E-09,3.58E-08
218630,121.698536,-2.515100371,0.432184875,-5.819501141,5.90E-09,3.58E-08
54123,422.227236,-1.176417798,0.202159168,-5.81926514,5.91E-09,3.58E-08
19302,415.2218361,1.414712015,0.243122028,5.818938039,5.92E-09,3.59E-08
545847,14.13946438,5.955661526,1.023904377,5.816618875,6.00E-09,3.64E-08
11820,26939.57012,-1.53261295,0.263543174,-5.815415089,6.05E-09,3.66E-08
270086,783.9404784,1.075086656,0.184908739,5.814147343,6.09E-09,3.69E-08
68988,598.7514852,0.931181334,0.160165626,5.813865053,6.10E-09,3.70E-08
71338,8.206008352,-5.36060737,0.922140734,-5.813220444,6.13E-09,3.71E-08
54391,1409.852477,1.61014221,0.276980936,5.813187852,6.13E-09,3.71E-08
19017,259.9204811,-3.920476611,0.674572539,-5.811793962,6.18E-09,3.74E-08
64658,310.2836078,1.084695055,0.186653004,5.811291718,6.20E-09,3.75E-08
380654,24.91964511,-5.067659739,0.872242416,-5.809921241,6.25E-09,3.78E-08
11477,1434.850709,-1.156984656,0.199190582,-5.808430525,6.31E-09,3.81E-08
209032,136.863022,-1.405040321,0.241979859,-5.806434999,6.38E-09,3.86E-08
14707,494.3040554,0.746359301,0.128557898,5.805627747,6.41E-09,3.87E-08
20210,239.3564254,6.273362826,1.080672081,5.805056814,6.43E-09,3.88E-08
347708,12.83570756,5.428044526,0.935187719,5.804229906,6.47E-09,3.90E-08
319160,37.72055142,2.664462923,0.459067292,5.804079201,6.47E-09,3.91E-08
19123,26.17689771,5.66761626,0.976731602,5.802634265,6.53E-09,3.94E-08
12896,220.019192,1.993316773,0.343569305,5.80178946,6.56E-09,3.96E-08
72749,305.8266038,2.119161064,0.36530022,5.801149158,6.59E-09,3.97E-08
14390,1262.873855,-0.768520555,0.132483742,-5.800866928,6.60E-09,3.98E-08
232187,816.8543479,1.739675269,0.299913733,5.800585565,6.61E-09,3.98E-08
66198,66.54196225,-5.667321882,0.977083532,-5.800242964,6.62E-09,3.99E-08
78618,2388.7794,1.232463989,0.212546876,5.79855142,6.69E-09,4.03E-08
217262,14.64380813,-2.332509856,0.402363791,-5.797017299,6.75E-09,4.06E-08
67059,1148.81778,0.850613511,0.146734066,5.796973617,6.75E-09,4.06E-08
110876,17.77818936,-4.159102943,0.71749294,-5.796716191,6.76E-09,4.07E-08
14049,1580.532731,-1.673248736,0.288784227,-5.794114004,6.87E-09,4.13E-08
170759,1590.879383,1.249876583,0.21571337,5.794154465,6.87E-09,4.13E-08
16530,23.19305525,-2.773268116,0.478641054,-5.794045655,6.87E-09,4.13E-08
21948,11.3990469,-6.322395106,1.091336326,-5.793260022,6.90E-09,4.15E-08
103140,461.294528,1.442934879,0.249149837,5.79143416,6.98E-09,4.19E-08
56348,3410.694348,1.871690264,0.323279934,5.789688962,7.05E-09,4.23E-08
12971,166.4201195,5.509718404,0.95163838,5.789718573,7.05E-09,4.23E-08
93683,575.5580855,-0.868854577,0.150095841,-5.788665227,7.09E-09,4.26E-08
20853,3032.913562,-0.738532321,0.127602498,-5.787757558,7.13E-09,4.28E-08
77794,17.78048359,-3.225334825,0.557315359,-5.78727066,7.15E-09,4.29E-08
16576,120.1264363,-2.415333542,0.417378579,-5.786913046,7.17E-09,4.30E-08
73666,477.5473277,1.108116498,0.19149351,5.786705243,7.18E-09,4.30E-08
227525,180.5120968,1.281432873,0.221455892,5.786402263,7.19E-09,4.31E-08
320614,10.15876835,-4.851025637,0.838359335,-5.786332228,7.19E-09,4.31E-08
237360,13.75298467,-3.62285126,0.626205199,-5.785405909,7.23E-09,4.33E-08
75410,2133.598076,0.768647423,0.132870278,5.784946282,7.25E-09,4.34E-08
665270,436.6517878,4.129290045,0.713935228,5.783844084,7.30E-09,4.37E-08
15193,1165.361417,-0.649724902,0.112341363,-5.783487768,7.32E-09,4.38E-08
68475,381.1603159,0.786503594,0.136012681,5.782575472,7.36E-09,4.40E-08
71406,104.9222577,-4.07283901,0.704368651,-5.782254794,7.37E-09,4.41E-08
66855,5179.483872,0.602937609,0.104288139,5.781459111,7.41E-09,4.42E-08
97064,4809.694622,-0.924196623,0.159879156,-5.780594823,7.44E-09,4.45E-08
16874,30.83933893,-2.67303107,0.462506619,-5.779443925,7.49E-09,4.48E-08
13713,341.3559095,-2.898617968,0.501592395,-5.778831571,7.52E-09,4.49E-08
231580,1678.451451,1.22743832,0.212404909,5.778766246,7.53E-09,4.49E-08
65221,18.68209629,-2.895918611,0.501235825,-5.777557124,7.58E-09,4.52E-08
269955,217.3485489,-0.688525073,0.119179366,-5.777217128,7.59E-09,4.53E-08
66952,115.7342824,1.645019751,0.284870001,5.774633149,7.71E-09,4.60E-08
72543,843.7736788,-1.151420238,0.199432459,-5.773484626,7.76E-09,4.63E-08
72465,3414.80621,-1.130475882,0.195856618,-5.771956506,7.84E-09,4.67E-08
14911,255.6630343,1.121969437,0.194429717,5.770565613,7.90E-09,4.71E-08
213326,1547.899443,0.917379539,0.159003836,5.769543436,7.95E-09,4.73E-08
57890,391.2614237,2.026715494,0.351392232,5.767673012,8.04E-09,4.78E-08
66290,132.0820582,1.516607452,0.262957551,5.767499149,8.05E-09,4.79E-08
70892,76.27751686,2.604217102,0.451627044,5.766300173,8.10E-09,4.82E-08
22598,8.917408115,6.766497987,1.173599403,5.765594265,8.14E-09,4.84E-08
72748,72.63225416,2.510884899,0.435537005,5.765032299,8.16E-09,4.85E-08
56374,3856.239429,1.014180453,0.175952015,5.763960423,8.22E-09,4.88E-08
320225,72.6580213,1.360106384,0.236076764,5.761288674,8.35E-09,4.96E-08
232227,1350.521639,-1.406404868,0.244156082,-5.760269638,8.40E-09,4.99E-08
667768,10.48531638,6.4707207,1.12366828,5.758568443,8.48E-09,5.04E-08
18536,1962.778679,-0.79887816,0.138729889,-5.758515101,8.49E-09,5.04E-08
14148,662.2493,1.570386628,0.272714249,5.758359283,8.49E-09,5.04E-08
109323,7.842602422,-5.285384003,0.918246238,-5.755954978,8.62E-09,5.11E-08
20350,912.1833419,-1.919832088,0.333541528,-5.755901219,8.62E-09,5.11E-08
107250,38.79249366,-1.489991244,0.258882176,-5.755480222,8.64E-09,5.12E-08
14678,6655.627041,-1.133222919,0.19690967,-5.755039439,8.66E-09,5.13E-08
242702,13.53817438,-3.262166384,0.567044798,-5.75292533,8.77E-09,5.20E-08
64451,820.5160899,-1.343063339,0.233535926,-5.75099242,8.87E-09,5.25E-08
241627,129.618965,2.390467894,0.415753859,5.749719071,8.94E-09,5.29E-08
56048,919.9276155,-0.76366426,0.13282131,-5.749561268,8.95E-09,5.30E-08
52670,51.09711887,1.891053472,0.328977689,5.748272701,9.02E-09,5.33E-08
20321,516.0435314,2.031146145,0.353376029,5.747832276,9.04E-09,5.35E-08
320277,8.471909914,6.203252986,1.079467235,5.746587563,9.11E-09,5.38E-08
72017,675.5866431,1.305622315,0.227260926,5.745036508,9.19E-09,5.43E-08
16404,169.3805905,-2.759399768,0.480321251,-5.744904609,9.20E-09,5.44E-08
207596,554.8389568,3.291034825,0.572901417,5.744504603,9.22E-09,5.45E-08
94216,3713.665087,-3.543266144,0.617220849,-5.740677988,9.43E-09,5.57E-08
14262,24.58015594,5.84030132,1.017378774,5.740537813,9.44E-09,5.57E-08
12850,225.5940497,1.096756337,0.191073031,5.739985022,9.47E-09,5.59E-08
233189,75.86629965,1.271193228,0.221473,5.739720996,9.48E-09,5.60E-08
232875,162.1147632,2.14662209,0.374097386,5.7381371,9.57E-09,5.65E-08
319973,40.96548594,-4.954913355,0.863591171,-5.737568334,9.60E-09,5.66E-08
242662,18.92302808,3.214521405,0.560439773,5.735712487,9.71E-09,5.72E-08
67249,365.3303812,-1.218768806,0.212550191,-5.734028269,9.81E-09,5.78E-08
12305,3686.414991,-0.906726827,0.158136924,-5.73380842,9.82E-09,5.79E-08
19012,702.1327471,-2.954091879,0.515262334,-5.733180333,9.86E-09,5.80E-08
233649,30.21085565,3.644954338,0.635792747,5.732928465,9.87E-09,5.81E-08
52076,387.7108181,-1.526061718,0.266213551,-5.732471969,9.90E-09,5.83E-08
66168,2069.186596,1.344364336,0.234538109,5.731965438,9.93E-09,5.84E-08
69804,836.7177257,1.44892837,0.252801468,5.731487172,9.96E-09,5.86E-08
17064,349.2860096,-2.351750243,0.410407889,-5.730275432,1.00E-08,5.90E-08
17713,1170.601762,0.735683644,0.128423615,5.728569828,1.01E-08,5.95E-08
110842,1397.637343,1.142369193,0.199427067,5.728255496,1.01E-08,5.96E-08
13491,288.4409123,6.004035689,1.048159322,5.728170866,1.02E-08,5.96E-08
217615,1869.382547,1.523708545,0.266023849,5.727714085,1.02E-08,5.98E-08
319387,775.3181953,-3.500000623,0.611283491,-5.72565867,1.03E-08,6.05E-08
320923,8.522014455,-3.903886634,0.68190591,-5.724963778,1.03E-08,6.07E-08
17158,1177.314218,-0.987532521,0.172510923,-5.724463732,1.04E-08,6.09E-08
69073,371.2647851,0.71761016,0.125379855,5.723488497,1.04E-08,6.12E-08
329876,16.92237376,-7.37399792,1.288389133,-5.723424491,1.04E-08,6.12E-08
170947,16.45386882,-3.967623658,0.693313407,-5.722698588,1.05E-08,6.15E-08
19752,112.7215481,3.9051337,0.682409619,5.722565436,1.05E-08,6.15E-08
93714,43.63650386,-2.335437488,0.408190184,-5.721444515,1.06E-08,6.19E-08
100504017,6.994998992,-5.096486029,0.890809035,-5.721188074,1.06E-08,6.20E-08
71375,588.7904301,-1.403171252,0.245282362,-5.720636587,1.06E-08,6.21E-08
13120,126.190852,-3.00031036,0.524616976,-5.719049323,1.07E-08,6.27E-08
320297,18.74534749,-7.035777093,1.230273543,-5.718872141,1.07E-08,6.27E-08
69537,250.206342,0.952779032,0.16660999,5.71861887,1.07E-08,6.28E-08
238074,516.1123856,-0.685336793,0.119867683,-5.717444226,1.08E-08,6.32E-08
11513,187.3120692,-4.588697901,0.802659287,-5.716868881,1.09E-08,6.34E-08
245595,247.9433886,-2.855376503,0.499526228,-5.716169334,1.09E-08,6.37E-08
66104,5.59450277,-5.769468813,1.009824497,-5.713338139,1.11E-08,6.47E-08
330830,8.320664433,-4.905262097,0.858596719,-5.713115349,1.11E-08,6.48E-08
243612,9.365922731,-6.517549048,1.14091624,-5.712556998,1.11E-08,6.50E-08
67131,747.0516097,-1.751369484,0.306598927,-5.712249236,1.11E-08,6.51E-08
19179,1186.568771,0.643059665,0.112617921,5.710100662,1.13E-08,6.59E-08
14376,4005.226326,0.839635034,0.147077152,5.708806736,1.14E-08,6.64E-08
13710,2566.524092,1.745935411,0.305863993,5.708208394,1.14E-08,6.66E-08
216197,696.462998,-1.648199988,0.288754366,-5.707965598,1.14E-08,6.67E-08
233099,4.584785465,5.76373382,1.00982446,5.707659148,1.15E-08,6.68E-08
229228,113.1021081,-1.024227551,0.179457543,-5.707353039,1.15E-08,6.68E-08
97487,1154.640644,1.049873145,0.183961182,5.707036307,1.15E-08,6.70E-08
271849,59.29821622,-2.656392378,0.465467113,-5.706938908,1.15E-08,6.70E-08
69718,1001.563665,-1.179423674,0.206674807,-5.706663957,1.15E-08,6.71E-08
246728,40.77914979,3.4666424,0.607752695,5.704034601,1.17E-08,6.81E-08
227619,1146.105579,0.6517749,0.114280796,5.703275805,1.18E-08,6.84E-08
21807,18256.31109,-1.812463117,0.317807263,-5.703026112,1.18E-08,6.84E-08
22643,159.8814904,1.572590149,0.275792911,5.70206879,1.18E-08,6.88E-08
76905,1334.517618,3.573249761,0.626690848,5.701774285,1.19E-08,6.89E-08
382111,13.47103611,-6.561998636,1.151151452,-5.700378196,1.20E-08,6.95E-08
338359,306.3838688,0.94351462,0.165545038,5.699443661,1.20E-08,6.98E-08
246710,242.4500066,-0.997920627,0.17509563,-5.699289151,1.20E-08,6.99E-08
328563,22.84011024,-4.444091711,0.779769108,-5.699240537,1.20E-08,6.99E-08
214469,4239.963099,-0.554045277,0.097264921,-5.69624969,1.22E-08,7.11E-08
76799,932.6925079,1.13612225,0.199509688,5.694571829,1.24E-08,7.17E-08
230872,200.1659932,-1.607215223,0.282304535,-5.693196612,1.25E-08,7.23E-08
320485,7.702490682,-6.236290355,1.095465893,-5.692820191,1.25E-08,7.24E-08
68241,125.5320907,2.600393383,0.456908862,5.691273686,1.26E-08,7.31E-08
18146,1826.894475,1.520655872,0.267192924,5.691228076,1.26E-08,7.31E-08
637277,4.206590327,5.716107551,1.004579957,5.690047379,1.27E-08,7.36E-08
233064,456.9594858,3.187820438,0.560432855,5.688139815,1.28E-08,7.44E-08
209354,659.0570687,1.164309731,0.204734981,5.686911563,1.29E-08,7.49E-08
170639,18.10843911,-3.984185584,0.700589466,-5.686904779,1.29E-08,7.49E-08
23892,4.858630506,-5.579488732,0.981273663,-5.685966047,1.30E-08,7.52E-08
101497,1860.978673,-2.035914197,0.358127302,-5.684889664,1.31E-08,7.57E-08
50708,1351.838233,2.056749264,0.361873401,5.683615479,1.32E-08,7.62E-08
13360,546.1929286,2.28742357,0.402490084,5.683179938,1.32E-08,7.64E-08
233532,1456.254564,-0.688110348,0.121088234,-5.682718507,1.33E-08,7.66E-08
98733,591.52884,-2.969328111,0.522619375,-5.681626537,1.33E-08,7.71E-08
110606,467.6195145,0.524156611,0.092286671,5.679656748,1.35E-08,7.79E-08
19099,458.3391832,-1.26498648,0.222733369,-5.679375675,1.35E-08,7.80E-08
66407,417.6431678,0.670675477,0.118130517,5.677410826,1.37E-08,7.89E-08
69540,337.7769247,4.908921773,0.864891201,5.675767964,1.38E-08,7.97E-08
76707,1688.605082,-1.262440187,0.22245561,-5.67502067,1.39E-08,8.00E-08
70989,7.521792185,-5.215295954,0.919049094,-5.674665244,1.39E-08,8.01E-08
68796,1345.725044,1.572593034,0.277134496,5.674475948,1.39E-08,8.02E-08
23961,123.0720054,-3.183086978,0.561000038,-5.673951444,1.40E-08,8.04E-08
17775,9573.260704,-1.019750319,0.17976497,-5.672686506,1.41E-08,8.10E-08
14107,8408.84776,-1.661711464,0.29301083,-5.671160572,1.42E-08,8.17E-08
12044,14.4586923,2.346699681,0.413951654,5.669018728,1.44E-08,8.27E-08
53896,6.88431153,-5.575702261,0.983688761,-5.668156922,1.44E-08,8.31E-08
192653,17.53114014,2.946152761,0.519869167,5.667104244,1.45E-08,8.36E-08
104009,6191.348698,3.432167172,0.605667798,5.666748642,1.46E-08,8.37E-08
57837,214.2486944,1.096059692,0.19343484,5.666299264,1.46E-08,8.39E-08
233805,897.8816314,-1.727778817,0.305045103,-5.664010985,1.48E-08,8.50E-08
74600,85.88796216,1.065292104,0.188084858,5.663890849,1.48E-08,8.50E-08
66300,279.3374997,-1.279652838,0.225934094,-5.663832377,1.48E-08,8.50E-08
20297,102.9242052,5.192878211,0.916868132,5.663713277,1.48E-08,8.50E-08
107350,257.8086426,4.85379478,0.856996529,5.663727465,1.48E-08,8.50E-08
55934,384.361836,0.970670651,0.17143349,5.662083012,1.50E-08,8.58E-08
77889,1748.658243,-2.944251722,0.520104445,-5.660885515,1.51E-08,8.64E-08
72432,33.80300591,2.480562141,0.438192332,5.660898107,1.51E-08,8.64E-08
242022,476.4080826,-4.266489811,0.753673305,-5.660927332,1.51E-08,8.64E-08
235633,677.6806881,2.489310995,0.439837533,5.659614762,1.52E-08,8.70E-08
19286,248.7543216,1.038004095,0.183422966,5.659073764,1.52E-08,8.72E-08
13057,1017.423321,2.121804709,0.375060417,5.657234448,1.54E-08,8.81E-08
67676,161.9122197,0.791868766,0.140041385,5.654533941,1.56E-08,8.95E-08
20851,1335.378816,1.815201937,0.321049224,5.653967686,1.57E-08,8.98E-08
56788,7.882250549,-5.29278785,0.936248146,-5.653189141,1.57E-08,9.01E-08
16948,52.30830618,-2.118249199,0.374707534,-5.653073419,1.58E-08,9.02E-08
214742,251.6828832,-1.032253126,0.18260513,-5.652925134,1.58E-08,9.02E-08
54601,872.8546729,-0.950965403,0.168237157,-5.652528963,1.58E-08,9.04E-08
14084,1185.364428,0.67491459,0.119402832,5.652416952,1.58E-08,9.04E-08
59092,987.0251164,-1.608507222,0.284610446,-5.651609925,1.59E-08,9.08E-08
12856,364.9443381,0.913994956,0.161842636,5.647430008,1.63E-08,9.30E-08
24136,63.16517564,-2.91349869,0.515931571,-5.647064174,1.63E-08,9.32E-08
65099,91.82705948,-3.255081359,0.576454729,-5.646725054,1.64E-08,9.34E-08
230405,19.13110235,6.38675826,1.131326004,5.645373868,1.65E-08,9.41E-08
69097,78.44420687,2.016128763,0.357216456,5.64399744,1.66E-08,9.48E-08
13056,1261.46927,1.871139277,0.331592876,5.642881411,1.67E-08,9.54E-08
15439,646.3788754,5.632894379,0.998270224,5.642654906,1.67E-08,9.55E-08
15205,3047.638431,2.156210159,0.382172882,5.641975823,1.68E-08,9.58E-08
432467,204.4991991,-1.457595341,0.25836362,-5.641643124,1.68E-08,9.60E-08
21802,947.6922171,-2.461431784,0.436334996,-5.641151424,1.69E-08,9.62E-08
77521,9.528225965,-4.387074025,0.777842695,-5.640052997,1.70E-08,9.68E-08
229699,28.34486405,2.220375472,0.393705509,5.639686065,1.70E-08,9.70E-08
83554,460.6757022,-2.717958238,0.481970679,-5.639260551,1.71E-08,9.72E-08
57784,339.1710876,0.71026219,0.125969236,5.63837816,1.72E-08,9.77E-08
107476,10107.73818,3.657051442,0.648865701,5.636068347,1.74E-08,9.90E-08
216560,113.6015969,-1.113191548,0.197529718,-5.63556492,1.74E-08,9.92E-08
76594,343.0214175,-1.453032485,0.257872431,-5.634694954,1.75E-08,9.97E-08
23827,765.8378392,1.495131816,0.265419523,5.633089086,1.77E-08,1.01E-07
72008,275.9119031,0.942273302,0.167273291,5.633136616,1.77E-08,1.01E-07
56703,677.5329412,0.952213364,0.169056978,5.632499624,1.78E-08,1.01E-07
28010,206.3797419,1.180428064,0.209641592,5.630695942,1.79E-08,1.02E-07
235283,94.86605143,2.946404197,0.523303621,5.630391377,1.80E-08,1.02E-07
100043121,367.2855254,0.591287256,0.10508002,5.627018855,1.83E-08,1.04E-07
330189,469.5971126,3.46243441,0.615403375,5.626284401,1.84E-08,1.04E-07
434325,24.0356897,1.687677771,0.299977698,5.626010804,1.84E-08,1.05E-07
108030,9.335884674,-4.366988485,0.776308741,-5.625324374,1.85E-08,1.05E-07
19417,66.83453059,6.055138466,1.076422207,5.625244842,1.85E-08,1.05E-07
12683,5577.51091,7.269717562,1.292581718,5.62418411,1.86E-08,1.06E-07
15203,430.7334869,-0.904761103,0.160878834,-5.623866607,1.87E-08,1.06E-07
78134,11.8641131,-4.012840277,0.713558815,-5.623699399,1.87E-08,1.06E-07
72114,226.4407783,-0.867959872,0.154346361,-5.623455361,1.87E-08,1.06E-07
353172,1217.450054,1.017781278,0.180997266,5.623185922,1.87E-08,1.06E-07
15467,448.656114,0.988353753,0.17581453,5.62157038,1.89E-08,1.07E-07
67211,371.1580326,1.27516185,0.22686376,5.620826565,1.90E-08,1.08E-07
100038605,18.83553667,2.359189021,0.419876912,5.618763387,1.92E-08,1.09E-07
224860,102.7327569,1.618949004,0.288133941,5.618737579,1.92E-08,1.09E-07
77286,390.1497345,-1.240267473,0.220735272,-5.618800573,1.92E-08,1.09E-07
78656,975.1317159,0.841811028,0.149839583,5.618081766,1.93E-08,1.09E-07
71986,84.99333844,1.528788081,0.272171638,5.616999974,1.94E-08,1.10E-07
79044,376.8618617,1.073893268,0.191195291,5.616734923,1.95E-08,1.10E-07
244871,609.8247344,2.48178516,0.441929517,5.615794064,1.96E-08,1.10E-07
270118,1916.961779,-1.491453021,0.265585525,-5.615716511,1.96E-08,1.10E-07
