"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"100503517",38.1952006930252,0.046267988859009,0.221000599060267,0.209356848152215,0.834169676469795,0.870652438643406
"74781",2988.70546435333,-0.0583082019576605,0.278698292629298,-0.20921621516791,0.83427945464811,0.870652438643406
"552913",6.28188098055614,0.117896955140079,0.563405790727519,0.209257620493818,0.834247133294281,0.870652438643406
"73047",21.0606994081983,0.058007844485785,0.277708687696988,0.208880193726882,0.83454176622907,0.870838100771967
"320683",342.779835966236,0.0674057506294717,0.322715539703054,0.208870482938302,0.834549347127249,0.870838100771967
"211446",649.274777953128,0.0219275015084876,0.105165718848781,0.208504270674148,0.834835248400668,0.871088426827855
"78925",147.111763488295,-0.0398752286112679,0.191609526380911,-0.20810671246062,0.835145646114995,0.871364284098822
"15494",0.532106937156884,0.360792211147628,1.73422864297415,0.208041893789091,0.835196256403822,0.871369072005177
"108083",514.5937407144,-0.0408837715375158,0.197383450826349,-0.207128669431785,0.835909372600842,0.872030167378807
"213993",612.117707106643,0.0445234092218906,0.21505486050113,0.207032796739122,0.835984245247472,0.872030167378807
"545572",6.22401505737435,0.107675369584166,0.520184622490456,0.206994526421514,0.836014133213273,0.872030167378807
"232371",40.331643482153,0.132427285653644,0.639526781292076,0.207070742817202,0.835954610736787,0.872030167378807
"382051",116.52231453124,0.133242519592145,0.644078048423184,0.206873250716036,0.836108847451611,0.872080918726867
"100503652",24.6652420477631,-0.0625167958568504,0.303717708052511,-0.205838494757907,0.836917070540227,0.872875829768022
"218038",1.71141106383868,0.198049927413496,0.963606860706288,0.205529802131476,0.837158216334108,0.873079243628202
"100039957",1.51438339073324,-0.198386981682556,0.96648228019478,-0.205267065675094,0.837363473949174,0.873197114928328
"93841",327.779287098456,0.0556721125406705,0.271216574165966,0.205268106168921,0.837362661062287,0.873197114928328
"70225",197.483938868293,-0.0302662001097882,0.147674514674456,-0.204952087884014,0.837609558654186,0.873405627467693
"387251",4.60245601114871,0.13194151534786,0.64768502827644,0.20371246761558,0.838578198748017,0.874367510055342
"109685",99.7557757060454,0.0451048987007247,0.221942049744607,0.203228269508315,0.838956617986693,0.87471390996476
"100504121",1.31347212523782,-0.232561537499934,1.14649188054741,-0.202846214130095,0.839255235085884,0.874958770516616
"100502720",62.7249060605672,-0.152207935001702,0.750496871312007,-0.202809553004018,0.839283890890608,0.874958770516616
"71701",716.428205134654,-0.0494722969934919,0.244036827038167,-0.202724718207202,0.839350201983041,0.874979723853268
"18475",1425.76681399592,0.0300958801912805,0.148605686699322,0.202521726185178,0.839508875261954,0.875096952444937
"66868",1094.47942949533,0.0385775178174242,0.191369275994355,0.20158678877252,0.840239774230045,0.875810618512066
"66231",949.727041814398,0.0193377007606544,0.0960132257548041,0.201406635477892,0.8403806271618,0.875909214724294
"22698",38.802258366379,-0.0758575622634649,0.377030751909246,-0.201197281334029,0.840544317210488,0.876031601368601
"100127111",51.2640978849226,-0.0692957650092031,0.344710989993761,-0.201025691146248,0.840678485477463,0.876123208059791
"100502668",0.972847987297,0.303123478668185,1.50902716423986,0.200873440751398,0.840797535621452,0.876150827708122
"320014",0.731463758070506,0.30466524819764,1.51668645145715,0.200875565219782,0.840795874396982,0.876150827708122
"22035",122.527730112235,-0.110992029054414,0.553086379031397,-0.200677567306558,0.840950701576244,0.876262208114281
"106582",210.506555113854,0.0440913144794797,0.220336917399586,0.200108610939306,0.841395639015926,0.876629341832804
"76416",24.6688861437919,-0.0650750244898514,0.325182871922683,-0.2001182414839,0.841388107278631,0.876629341832804
"74843",31.3637074161464,-0.0596564499907677,0.298472136622564,-0.199872760874181,0.841580094248795,0.876773275256228
"217011",351.85747359458,0.0658419053380097,0.329656011133993,0.199729121005615,0.841692437361303,0.876793827519747
"50771",1444.2749245709,-0.0191534204383825,0.095892970418173,-0.199737481849375,0.841685898119008,0.876793827519747
"12651",8.87575905852629,-0.0911012429716387,0.456987646011387,-0.199351653741136,0.841987676098262,0.876867637183414
"319876",3527.89189100525,-0.0501929952596113,0.251771521150365,-0.199359304143198,0.841981692060522,0.876867637183414
"21969",6139.62781345739,-0.0621798661024435,0.311657793062432,-0.199513272206184,0.841861262330729,0.876867637183414
"545487",1.21504320375031,0.217367730542516,1.09042352536653,0.199342480683779,0.841994851147758,0.876867637183414
"66433",216.714179949672,-0.0383435738954834,0.192285415950926,-0.199409683287001,0.841942286425179,0.876867637183414
"751527",0.776158521626931,0.326182627842379,1.64564910476657,0.198209099921484,0.842881468025568,0.877742696930817
"21925",6.32386540840575,0.100658016285229,0.508052546299415,0.198125207753427,0.84294710280943,0.877762769872615
"211548",2475.41875504762,0.0425812476678794,0.215361601506835,0.197719776273711,0.843264315934358,0.878044795309126
"216011",133.038260732379,-0.071542409845088,0.362397900122796,-0.197413974586625,0.843503594667276,0.878245645390718
"18983",1507.70976862304,-0.026935103157657,0.136588023212291,-0.197199597184252,0.843671345826441,0.878372003842397
"77772",9.01092318785465,-0.114790781654219,0.583648219151788,-0.196678029483314,0.84407950420181,0.878748629931109
"239618",0.50653931452125,0.338151190073788,1.72087825545436,0.196499193944726,0.844219463507906,0.878846015068105
"224019",55.7707552763587,-0.0605568135699939,0.308907944442657,-0.196035144642371,0.844582658202605,0.879175768343951
"71864",1.02176076982107,-0.251557509076867,1.28380631048713,-0.195946621403829,0.844651945911793,0.879199557113463
"11648",0.719489628296597,-0.322348118337336,1.64619132375018,-0.19581449232948,0.844755366425192,0.879258870204748
"14064",0.615501024703111,0.399399080323687,2.0412902099667,0.19566011651533,0.844876203370991,0.87928796980302
"100502778",10.8192233855467,-0.0779205965214695,0.398137978135181,-0.195712543893547,0.844835165676701,0.87928796980302
"18193",2432.38535531377,-0.0308174877790999,0.157662874128104,-0.195464455088267,0.845029361681336,0.879399029024647
"223255",1587.09827060298,-0.0242324175167311,0.124279991208665,-0.194982452775082,0.845406684631597,0.879694997077086
"56643",7.21307985618258,0.134022876619779,0.687176685687941,0.195034085717864,0.845366263430398,0.879694997077086
"81000",821.237915751899,0.0200600370042445,0.103094016599485,0.194580031566494,0.845721736755344,0.879974466325531
"17134",1061.9906910638,0.0300604208543811,0.154764808953487,0.194232920633885,0.845993506756043,0.880208872234252
"635895",0.849906217617442,-0.258057023034024,1.33464275989877,-0.193352881226132,0.846682614378714,0.880683877418369
"240028",946.651902534618,-0.0589974162539403,0.304761936377676,-0.193585252000853,0.84650064693904,0.880683877418369
"69259",543.172911083097,-0.0432229642523179,0.223496138226453,-0.193394680531451,0.846649881119644,0.880683877418369
"100503104",18.5880127109996,0.172431152441236,0.891769361915149,0.193358462182336,0.846678243886822,0.880683877418369
"76383",1.36552339879743,-0.210489083996902,1.08818634396229,-0.193431102278375,0.846621359270983,0.880683877418369
"113853",3.31203018633297,0.121902808785339,0.631361798869523,0.193079164757212,0.846896969742075,0.880823930881662
"100526514",3.36195442058361,-0.122695465043916,0.635523177307476,-0.193062140650386,0.846910302191859,0.880823930881662
"24127",397.799319725686,-0.0405709794648453,0.21120329253941,-0.192094445957914,0.847668225381399,0.881563780037977
"72230",26.9578007075361,-0.0626196232128438,0.326657901407565,-0.19169786783977,0.84797887623195,0.881838416135318
"387211",0.518980845282233,0.331342868753066,1.7345212471141,0.19102842891337,0.848503320224906,0.882335339693451
"231712",996.782620090685,-0.055978051965425,0.293305934988048,-0.190852094307966,0.848641473383073,0.882430537483393
"51875",257.071703375978,-0.0563405690027753,0.295434982719885,-0.190703783567142,0.848757674238762,0.882502899727442
"74180",1.30570139373153,-0.226808690804726,1.19040172626686,-0.19053121799143,0.848892882794494,0.882595016354453
"229504",924.760918531953,-0.052720260077012,0.276822404519973,-0.190447952247334,0.848958124748954,0.882614382494876
"27045",302.23494367624,0.0338579782990053,0.178872776416781,0.189285250540948,0.849869254726874,0.883513120792765
"98845",1774.26781150881,-0.0489767029423806,0.259116482395753,-0.189014232091873,0.850081662254261,0.883685417432863
"67444",665.461204431902,0.0227260098052326,0.120527794685436,0.188554099612831,0.850442310593543,0.883926760605737
"106557",1.08396061114013,-0.236271883520543,1.25248049500036,-0.18864316407616,0.850372500099726,0.883926760605737
"69162",3616.17210689378,0.0435399266416794,0.230932850904052,0.188539337176283,0.850453881797544,0.883926760605737
"67866",12.4842839418988,0.200159323674173,1.06338050123748,0.188229258897679,0.85069693712413,0.884130849023398
"108143",1108.12875221315,0.0251562887709878,0.133779852901839,0.188042431093464,0.850843389230703,0.884234520648452
"12661",23.737667312485,-0.242197216719043,1.29031184765488,-0.187704404295157,0.851108377513593,0.884461362230646
"328778",8.38717255247847,0.0858808863931744,0.457855122278875,0.187572186515509,0.851212031157133,0.884503971149077
"12540",5999.71153144035,-0.0276412262955808,0.147393989901639,-0.18753292664122,0.851242809880558,0.884503971149077
"231327",462.849169568359,-0.0555443687568832,0.296409740653933,-0.187390497472662,0.851354472557448,0.884571452746679
"100038569",0.511572090817071,0.32315707374774,1.73152962329766,0.186630981878493,0.851949973498913,0.885128626433196
"100862177",0.563342729533448,-0.464641497883043,2.49020957588288,-0.186587306700204,0.851984219749921,0.885128626433196
"641376",364.818294228461,-0.0366195787114166,0.197282256387767,-0.185620234591393,0.852742584420189,0.885867886174249
"67072",578.610333761981,0.0460928193360202,0.248554662579287,0.185443390430534,0.85288127792775,0.885963357452352
"100503955",1.38315778741905,-0.175034188509186,0.944190255218998,-0.1853802107591,0.852930828929334,0.885966223115427
"668661",1295.42027607314,-0.067081339932063,0.362828121939045,-0.184884621328588,0.853319533444793,0.886309507122247
"67952",2373.50280304038,-0.0332905379138218,0.180105117603449,-0.184839489053943,0.853354933708597,0.886309507122247
"73174",304.707976110394,-0.0808396661730661,0.437811859801078,-0.184644760902082,0.85350767541668,0.886419523138578
"229688",1.59874975388624,0.222096528440313,1.20429746681756,0.184419991372413,0.853683987938242,0.886507333696513
"232785",30.1690171934236,-0.0825165363459019,0.447488579420249,-0.184399200651796,0.853700296854383,0.886507333696513
"330863",0.764773067385444,0.241772227007435,1.31142856727532,0.184357907888,0.853732688424116,0.886507333696513
"75083",0.878286773808296,0.213252876563485,1.15903888538121,0.183991132008781,0.854020411792827,0.886757470627112
"67484",84.8580008148389,-0.0694554135859458,0.378187429194078,-0.183653416862523,0.854285355163104,0.886983928200165
"319862",2.69935861383065,0.126991973289676,0.69343152911967,0.183135562715032,0.854691652602684,0.887357117419489
"100043805",7.82532073292404,0.07436116621838,0.40695162901677,0.182727284807885,0.855012006007111,0.887617528108859
"74970",0.629135376887442,0.377714840470159,2.0674453832813,0.182696405682397,0.855036236145425,0.887617528108859
"218314",32.4267828202479,-0.0575250862082388,0.316719967604087,-0.181627595643567,0.855874990851802,0.888439532718641
"76742",867.922458380653,0.0122601806618832,0.067613014836938,0.18132870855487,0.856109573355983,0.888634321688624
"433082",6.16399241574831,-0.0855745508979809,0.472492233839964,-0.181113137463685,0.85627877292139,0.888761226098761
"666504",0.652176813710074,-0.300864997722213,1.66885836902587,-0.180281924042381,0.856931245691864,0.889389695002453
"118452",2.53855421904886,-0.12727338267076,0.708539464614063,-0.17962779637135,0.857444781264745,0.889829907466159
"791396",86.9683535612006,0.136142333237557,0.757938251607911,0.179621932194002,0.85744938532376,0.889829907466159
"723916",0.647345432156104,0.26588623339494,1.48079739265565,0.179556119367621,0.857501056354325,0.889834758358697
"11484",5.31311338265905,0.158503342184367,0.886966679588011,0.178702701952671,0.858171147487096,0.890432513509462
"213765",1.46515918116035,-0.164097407581637,0.918197758576473,-0.178716846179242,0.858160040808748,0.890432513509462
"320001",0.676283079752969,0.244050152656442,1.36663696817713,0.178577163020817,0.858269727492729,0.890437206594374
"100503865",69.237489105992,-0.0333850520289828,0.186934720715201,-0.17859203416708,0.85825804974344,0.890437206594374
"723926",1.96380223498868,0.139367942250298,0.783877942959677,0.177792912151717,0.858885613950039,0.891027352722045
"100763",1266.15764851058,0.0247404918199684,0.139382816371727,0.177500300711292,0.85911542905003,0.891216936973113
"101513",542.200714624736,0.0234426990393303,0.132287989056644,0.177209580450213,0.859343770651364,0.891404971977917
"66136",276.643366643602,0.0166706234854755,0.0941320356363431,0.177098299986612,0.859431177234459,0.891446801235743
"14938",4.05335657618564,-0.154978509687302,0.876520575198257,-0.17681103452962,0.859656821314866,0.89161421569431
"67669",256.163722018385,-0.0258666776030393,0.146327149773967,-0.176772920425196,0.859686760415935,0.89161421569431
"547347",7.83871997947062,-0.0817363667596847,0.463464678546134,-0.176359430487967,0.860011574838537,0.891902237935743
"381695",1131.93990183821,-0.0125772564396552,0.071393181138807,-0.176168875500893,0.860161272088217,0.892008627764175
"12555",1.67044354464058,0.169243188515789,0.963602824209106,0.17563583694838,0.860580046161172,0.892394030013452
"192164",4.02037334608036,0.208995874046293,1.19122138680558,0.175446710713232,0.860728639897391,0.8924992370108
"319888",59.7962261520026,0.0951200392262537,0.542515932822904,0.175331328485249,0.860819296460156,0.892544360066623
"214627",1034.73559261437,0.0267506217631869,0.152676900489054,0.175210668264154,0.860914101937997,0.892593779766402
"545817",0.591064657297545,0.305270068234486,1.74486749729769,0.174953151862398,0.861116445129025,0.892754682805287
"13006",1589.94938967067,0.0173565664824132,0.0993236637631408,0.174747545799396,0.861278006381954,0.892824405849216
"11989",19.9947490654287,-0.0844148150367001,0.48304885685868,-0.174754196885299,0.861272779996879,0.892824405849216
"393082",1.17496247150188,-0.184495264652019,1.05748031680408,-0.174466854579006,0.861498577464402,0.893004164333241
"723960",24.6754231177911,-0.102902691551568,0.590282318500377,-0.174327924666614,0.86160775452794,0.893068441683474
"100302592",28.7159866740808,-0.0536436285959369,0.307889989937068,-0.174229855952451,0.861684822707512,0.893099432512811
"83454",2.31400489763657,-0.148458321503334,0.852393300321867,-0.174166457487729,0.861734645661122,0.893102182984711
"100504343",13.9872666593505,-0.0635732698585342,0.365532008582472,-0.173919843860105,0.861928457151391,0.893254154773095
"17339",0.975262367371253,-0.221153151261368,1.27468336539962,-0.173496538249744,0.862261148697782,0.893550029524591
"277343",3.64910221785243,0.208623262999896,1.20361092608175,0.173331147532077,0.862391142025813,0.893635829855338
"16687",683.754150242129,0.209577433533372,1.21278934559745,0.172806130177644,0.862803818354303,0.894005381912634
"320595",1047.09525274436,-0.0418662632505613,0.242341509348454,-0.172757293470362,0.862842207091553,0.894005381912634
"224661",8.7077153240989,0.104497080658259,0.606424064729454,0.172316843502704,0.863188443214178,0.89431518379301
"67242",88.5573960635235,0.0518598633801935,0.301198486550551,0.172178366412507,0.863297304985679,0.894379031111778
"66626",893.54772127734,0.0248703690682375,0.144574721603932,0.172024326191482,0.863418404537966,0.894412650946927
"75480",1.15760946374711,0.212875243874708,1.23752508644629,0.1720169119852,0.863424233337273,0.894412650946927
"434843",2.31132830701818,0.129716068584114,0.757021049195149,0.171350676077008,0.863948035882471,0.894906291996209
"18722",0.646806743111268,0.351491532195346,2.05557955113305,0.17099388442622,0.864228574297516,0.895147911693062
"18417",1.45320720543843,-0.177900611059175,1.04081239595524,-0.170924761994116,0.864282925917119,0.895151928542218
"211666",1.85027273803098,0.157911494916127,0.924168637296779,0.170868701385521,0.864327007373447,0.895151928542218
"77697",207.683869559108,-0.0768014507821909,0.450544441506395,-0.170463651766306,0.8646455176516,0.895432819078674
"329178",20.999833500298,0.106671463477902,0.626203887519989,0.170346217268569,0.864737866241553,0.895479477106627
"22412",2.41644635648406,-0.154073340201213,0.907132638354478,-0.169846540281804,0.865130824782057,0.895837409703225
"94040",1919.35160455471,0.0556286438134521,0.32767443943509,0.169768029234614,0.86519257087699,0.895852353548338
"74154",560.539741139107,-0.0242741575704914,0.143217024514147,-0.169492123250288,0.865409567465893,0.896028039065961
"76311",3.43333141576176,0.110193672330339,0.651206161494294,0.169214726220468,0.865627746973559,0.896173291883161
"791088",50.6120436112999,-0.0487856979326154,0.288342792601474,-0.169193401688536,0.865644519660459,0.896173291883161
"70568",1070.31056857905,0.0189192622476474,0.111931452402696,0.169025433348096,0.865776636299372,0.896261062421668
"619289",1.12751481071822,-0.173993274721242,1.02981117347155,-0.168956483677198,0.865830870217385,0.8962682027607
"69517",0.851447607868901,-0.20525288227876,1.21970495709674,-0.168280764199994,0.866362406002511,0.896769396197876
"100038725",143.675880801027,0.0941421402541949,0.56154469586714,0.167648525481698,0.866859793607703,0.897186144756108
"107376",1.03803811177898,-0.22619983295405,1.34886185078108,-0.16769681255576,0.86682180389167,0.897186144756108
"19891",334.45614165194,0.0541019474238526,0.32325847849091,0.16736435708174,0.867083368503058,0.897368488616393
"100316665",2.73112908176008,0.127969755561087,0.765078151588062,0.167263638747835,0.867162613121769,0.897401449324856
"70394",288.079287686606,0.0224866581924589,0.134618885115547,0.167039402927442,0.867339045397803,0.897534977622671
"100042807",1669.45241650503,-0.0291894340749511,0.175583911294232,-0.166242076849725,0.86796644758383,0.898135136001325
"545645",4.56894319330324,-0.116811183088017,0.70322343095559,-0.166108206788966,0.868071795798286,0.898195058836261
"26949",1422.25244355317,-0.0252689780683507,0.152330710875031,-0.16588236162753,0.868249528556926,0.898329867415128
"544944",4.04040529318713,-0.0935015893014254,0.564717715521929,-0.165572261559049,0.868493578019324,0.898533271745691
"22431",0.610903959450764,-0.254509907206341,1.53780466487601,-0.165502103758322,0.868548794107803,0.898541299728835
"12366",415.765418337453,0.0401600976312861,0.242993102008374,0.165272583046008,0.868729437600205,0.898580888911351
"171167",72.2799981112009,-0.041698225695101,0.252216326699624,-0.165327226198014,0.868686430272265,0.898580888911351
"77983",1.12383108144094,0.213188705719192,1.2892027519613,0.165364761589953,0.868656887968224,0.898580888911351
"75869",1668.85501287734,-0.0327257641627131,0.198098132299461,-0.165199761263989,0.868786753167356,0.898591084041883
"338371",324.80368766916,0.022202464536537,0.134755308858245,0.164761334634264,0.86913183853392,0.898898903741805
"18044",953.857523759195,0.0268819941931048,0.163285197827502,0.16463215619522,0.869233519571852,0.898954962834468
"544809",1.68076851003667,0.172702621158418,1.05212721688982,0.164146139731032,0.869616100130544,0.899252388851542
"56358",420.832473610188,0.0574978425664657,0.350284354717699,0.164146190921956,0.869616059832662,0.899252388851542
"100862190",10.361582681873,0.070353717112894,0.430463022287715,0.163437306970053,0.870174131055118,0.89978029585482
"18128",1771.24820942363,0.0472651606393114,0.289957706446302,0.163007085476669,0.870512855887587,0.900081389983376
"73744",1110.2551681156,0.0192639963791879,0.118468075198221,0.162609178438624,0.870826159836542,0.90035616831459
"109163",28.6865720419563,-0.0677752696718827,0.417114758052883,-0.162485906728071,0.870923225601971,0.900407357952808
"19134",2615.76520906839,0.0178038690297374,0.109732839323103,0.162247410525073,0.871111026165788,0.900552343402841
"66237",37.2516436759661,-0.0595458931197699,0.367162672470993,-0.162178504473312,0.871165286644705,0.900559267161544
"237782",1493.20662642108,-0.0280062623950703,0.173142687314052,-0.161752499222052,0.8715007604582,0.900856876044962
"100499514",2.37066775729655,0.173808601790506,1.07529652166484,0.161637835042381,0.87159106101828,0.900895966969591
"11990",1120.87909491325,-0.0288836189554501,0.178753359373878,-0.161583642716541,0.871633739247699,0.900895966969591
"12531",175.398040780206,-0.0480701467730273,0.297670145889591,-0.161487967257748,0.871709087713618,0.900924665216683
"100040944",31.3489073958551,-0.0851938287922986,0.527822839202212,-0.161406105353581,0.871773558345881,0.900942118537247
"68729",521.20558835006,-0.0262854340849071,0.163570089905653,-0.160698292090372,0.872331034666408,0.901286093997545
"326619",3.12360738944815,0.101810627260662,0.633274348716097,0.160768594949525,0.872275661035949,0.901286093997545
"66897",223.382260427907,-0.0399210186729267,0.24822973065367,-0.160822873907173,0.872232908964692,0.901286093997545
"628236",0.794645926856487,0.194332410910359,1.20942754230091,0.160681317493933,0.872344404700486,0.901286093997545
"434197",1.70365899521804,0.158318531328756,0.984610394573698,0.160793073281846,0.872256380969413,0.901286093997545
"216877",1161.81199866679,0.0458054804582924,0.28551613959699,0.160430441946111,0.872542010975372,0.901441067049037
"217166",1938.4526312646,-0.069074454444013,0.431226043457313,-0.160181546295802,0.872738065610792,0.90159442024633
"66314",1158.04933193034,0.0221076360081541,0.13847367047648,0.159652271309651,0.873155000490782,0.901975927726143
"243833",9.52934264242781,0.0800216814591544,0.501614532687521,0.159528235815695,0.873252714201925,0.902027653611525
"57431",302.565204832985,0.0308075910519517,0.193532614134548,0.159185526376105,0.873522706736279,0.902257319804959
"22750",195.654010736631,0.0748462876679093,0.471655990717478,0.15868830067027,0.873914456087672,0.902612716101025
"236844",1.55892631369249,0.144342761058473,0.910321904173073,0.158562328772691,0.874013710512226,0.902665990009191
"208795",1932.30052361935,-0.0602879623915867,0.381153792262927,-0.158172274854342,0.874321050172662,0.902934153156386
"246293",60.3927588300652,0.0458896385695372,0.291296963361482,0.157535588562215,0.874822762426706,0.903403009751146
"100502849",7.87020598392773,-0.0630727657007742,0.40189337910518,-0.15693905144993,0.875292882577413,0.903839192774909
"329908",2977.59505681262,-0.0355954720114001,0.226983364642496,-0.156819739047678,0.875386915819284,0.90388699700727
"380755",7.52601842390311,-0.061578818400608,0.39306792876745,-0.156662026824986,0.875511215669201,0.903966046323517
"100503432",0.598188601782117,0.274047830645853,1.75171007214576,0.156445883941375,0.875681572247915,0.90409263803599
"24088",2657.2276592268,0.0850688345580299,0.544215725461145,0.156314546930716,0.875785090493286,0.90410091616596
"387186",0.597077467394101,-0.23600607959522,1.50950826689299,-0.156346331299655,0.875760038242622,0.90410091616596
"100043257",2515.03585460435,-0.0251483257357452,0.161438119937995,-0.155776874417295,0.876208899614225,0.904371522840228
"15278",137.307737684518,0.0242424855589699,0.155710934896879,0.155689037350041,0.876278138723098,0.904371522840228
"218454",577.096074050071,0.0579268923206838,0.372091862656946,0.155679008691706,0.876286044049162,0.904371522840228
"20491",3.93476424237029,-0.0947832573536925,0.608802287257051,-0.155688076962945,0.876278895770305,0.904371522840228
"80290",382.751406777125,0.0859016603610675,0.551549852712772,0.155745958300169,0.876233269677783,0.904371522840228
"100861822",0.882842547015991,-0.19993771705743,1.28653981470901,-0.15540732962287,0.876500206165522,0.904543244319942
"22083",1177.25066681355,-0.0383236216176482,0.246720609809125,-0.15533206426207,0.876559538758805,0.904555172599695
"102614",5.58810370080609,-0.0934065454632146,0.601682097823243,-0.155242354394687,0.876630259037251,0.904578850324884
"668975",1.22751046127743,0.182165406703739,1.17666314928707,0.154815256017928,0.876966963658752,0.904876974927238
"106821",323.116038012586,-0.0410452716632922,0.26533966420687,-0.154689544007607,0.87706607344152,0.904907484011867
"100039589",1.93712363090568,0.148444600585885,0.959834153496602,0.154656510236808,0.877092117174701,0.904907484011867
"14228",3647.46233641296,-0.0223527683464837,0.144737320116313,-0.154436798529369,0.877265340658982,0.904991669434599
"100217441",4.75090195051181,-0.0885904871424408,0.573654566075036,-0.154431765005515,0.877269309221646,0.904991669434599
"668830",25.8599177222008,0.0395779561694642,0.257410578585863,0.153754194512493,0.877803551746129,0.905493459480316
"12894",1042.30092594782,-0.0642504100442945,0.418496015459136,-0.153526933760181,0.87798275201136,0.905628972901672
"545578",2.66039544250918,0.131380220028105,0.857833810526378,0.153153464477564,0.878277254599866,0.905883398082141
"57783",1471.13644315887,0.0551721387042818,0.361112121985398,0.152783956409286,0.878568650115449,0.906134590984089
"20776",8.8950571700819,-0.0991623973311109,0.649717196614824,-0.15262393830388,0.878694846129618,0.906215383006601
"100647",0.802851522706633,-0.183836748268437,1.20655368861184,-0.152365162034309,0.87889893289319,0.906376492124164
"107771",86.0600538810008,-0.0517469282173175,0.340654237280198,-0.151904548818966,0.879262220494311,0.906701752782489
"68204",7.56294875095882,0.100440840898283,0.663968730117639,0.151273450604349,0.879760011597896,0.907066873208155
"235293",1208.74805548241,0.0597161950665761,0.394736383912149,0.15128120310254,0.87975389637407,0.907066873208155
"627081",3.19041986786197,-0.341371816466239,2.25627527124504,-0.151298833443255,0.879739989466911,0.907066873208155
"54373",142.710442457033,-0.0314530138613858,0.208491131531145,-0.150860200289561,0.880085996655897,0.907205371335081
"93961",29.2863932873925,-0.109272333582255,0.723906278681851,-0.15094817768569,0.880016595568966,0.907205371335081
"70083",93.1888709610239,0.0491238661672026,0.325587357484222,0.150877683171661,0.880072205187554,0.907205371335081
"56872",0.529439131629672,-0.230295489919238,1.52631498625637,-0.150883331417776,0.880067749545107,0.907205371335081
"11534",1471.03488691873,-0.0388262036225229,0.257853602012344,-0.150574602485732,0.880311297212348,0.907338818803407
"74645",582.205522848881,0.0877803450078281,0.582868207943984,0.150600674065696,0.880290729630085,0.907338818803407
"114763",1.01502163039607,-0.188095620884674,1.24982779122898,-0.150497230262191,0.880372335782581,0.907352338234576
"67122",237.531180077347,-0.102254721394526,0.681279284105756,-0.150092221765917,0.880691856601836,0.907632245422337
"72147",86.9158663034775,0.0709639839865077,0.473278237111007,0.14994136307574,0.880810877572236,0.907705500242351
"66291",87.9360100008542,-0.0425543278161631,0.284044304844766,-0.149815810739172,0.880909934978903,0.907758175078401
"100504452",11.8959149606495,-0.115426509478839,0.772923369418582,-0.149337585129127,0.881287259136485,0.908097576298787
"69169",1.77868147016557,-0.16730624464262,1.12179047356201,-0.149142151396039,0.881441465809836,0.908207047977985
"66167",3.66701192129397,0.0988640308320358,0.663369928182048,0.149033030639436,0.881527569323502,0.908246340402197
"100862128",1.55625838840185,0.154630427951777,1.03804528102923,0.148963085500914,0.881582761412948,0.908253781945411
"239083",6.93903909696571,-0.0926320330830561,0.622932814948131,-0.148703087813361,0.881787924608378,0.908415722538496
"12684",1.32362389717339,-0.136597121296475,0.921109560429243,-0.148296280013444,0.882108951020461,0.908618930268152
"269389",200.72402601159,-0.121108870173284,0.817479753033602,-0.148149076137799,0.88222511957588,0.908618930268152
"72699",493.677305163034,0.0248681762044155,0.167825507449657,0.148178763659483,0.88220169093634,0.908618930268152
"214301",0.950228803962599,-0.192232146261433,1.29733303036429,-0.148174864712613,0.882204767880493,0.908618930268152
"330657",35.4206841949498,0.0691614032719594,0.466374654361153,0.148295801723397,0.882109328467449,0.908618930268152
"75785",886.540999692619,-0.0345384451736422,0.233238933220907,-0.148081817630892,0.882278198665679,0.9086241726155
"69364",0.841509639666755,0.221053399456826,1.49785229504692,0.147580238844512,0.882674051426959,0.908941716029337
"75669",358.000183343103,0.0231537276123351,0.156900521189622,0.147569475466259,0.88268254635214,0.908941716029337
"24128",1972.19449622839,0.0313361327508722,0.212920480737443,0.147172938189603,0.882995520175488,0.909214551827425
"12506",0.723813528823723,-0.25361244305718,1.73346021647707,-0.146304161264571,0.883681280993292,0.909871193339877
"70134",0.935035381910109,0.201863403559456,1.38181922924402,0.146085247105654,0.883854092576089,0.909993611432859
"19655",1088.94487751336,-0.022224156108896,0.152187117327778,-0.146031783104414,0.883896298080792,0.909993611432859
"18576",9.22306944795832,-0.0738673733866428,0.507918465707311,-0.145431557176755,0.884370150491435,0.91043195027212
"57810",940.859635388926,0.0580663929489604,0.400729659867619,0.144901660057163,0.884788515734194,0.910813122215584
"330544",191.462394734831,0.0173817141893033,0.120390099044471,0.144378269702084,0.885201775281308,0.91118899712821
"71393",252.36279518376,0.0493356915275036,0.34234637965941,0.144110452041544,0.885413251342123,0.911329113415823
"78834",286.761194431171,0.04797298552413,0.332951570127533,0.144083974452364,0.885434159205529,0.911329113415823
"100504621",6.6919393327551,0.0727376877532162,0.505052135060342,0.144020156937908,0.885484552636177,0.911331440974799
"56212",597.31743219356,-0.0236904252689286,0.164888911559203,-0.143675066109116,0.885757061251392,0.911562354480588
"240066",29.8009606206854,-0.0612933124825803,0.427806694334498,-0.14327338326935,0.886074276016082,0.911789692504809
"433855",587.502217051894,0.0419209373480518,0.292483143345035,0.143327703841718,0.886031377203599,0.911789692504809
"16197",2.06367496584991,0.14215298243372,0.992609835815003,0.143211337732718,0.886123275905314,0.911790560621228
